gene,n_groups,F,pval,qval
Xkr4,2,12021.95092580776,0.0,0.0
Rp1,2,2.822647871898747,0.09297049065378772,0.09692334190645067
Mrpl15,2,300.2753130753303,2.047730383866212e-66,4.2986199249634713e-66
Lypla1,2,61.58411252772176,4.623009572113539e-15,5.863034453140726e-15
Gm37988,2,39.414833224825315,3.55197056834052e-10,4.260106674937102e-10
Tcea1,2,557.761002773369,2.017121750991865e-120,6.280215875652874e-120
Rgs20,2,26.996384495658976,2.0737331407772794e-07,2.4051904870490577e-07
Atp6v1h,2,2289.3678763110506,0.0,0.0
Rb1cc1,2,2017.2511700300483,0.0,0.0
St18,2,2855.8437689122948,0.0,0.0
Pcmtd1,2,615.7834884281626,2.01570073651424e-132,6.740836731858551e-132
Sntg1,2,20804.18834122637,0.0,0.0
Rrs1,2,4.343431803352969,0.037174281830787755,0.03920921223615349
Adhfe1,2,666.7972762981043,6.355814415842402e-143,2.265478431508874e-142
Vxn,2,2043.7771956217343,0.0,0.0
Mybl1,2,5.40304936593663,0.02011916005624965,0.021354795296460012
Vcpip1,2,282.56213751871485,1.1860780777649682e-62,2.41228995483745e-62
Sgk3,2,456.509490496275,2.4672302579804794e-99,6.712368480754423e-99
Mcmdc2,2,710.1844041416981,8.088192763544744e-152,3.0451776746117462e-151
Ppp1r42,2,53.004351727808654,3.548127215208047e-13,4.403230412149289e-13
Cops5,2,1068.619704437024,4.411599215832649e-224,2.444011572099131e-223
Cspp1,2,2421.122955803585,0.0,0.0
Arfgef1,2,1646.8480007931764,0.0,0.0
Cpa6,2,549.7666028990072,9.181094328897068e-119,2.8222671501185287e-118
Prex2,2,1051.7925620913588,9.760567840083555e-221,5.309873990376252e-220
A830018L16Rik,2,14162.7271688001,0.0,0.0
Sulf1,2,412.3583303124112,4.437819690011418e-90,1.1246892289014014e-89
Slco5a1,2,156.4246074117056,1.1744770045262826e-35,1.8631432476334254e-35
Ncoa2,2,1251.2910149571503,4.2190766580528554e-260,2.711066098533112e-259
Tram1,2,104.6135127017522,1.8950297750571207e-24,2.6667444798897677e-24
Lactb2,2,447.27921710789616,2.1087214688741864e-97,5.650990813412301e-97
Eya1,2,1038.5941647767156,4.1328549913934717e-218,2.2181233584784244e-217
Kcnb2,2,15694.261148481022,0.0,0.0
Terf1,2,1033.153662713052,5.010203530237212e-217,2.6710598412379235e-216
Sbspon,2,174.65207577348272,1.3976633387607551e-39,2.3035499628398568e-39
Rpl7,2,37.481398186546784,9.533906588562034e-10,1.1379367990424978e-09
Rdh10,2,211.1701005292184,2.0325716127993973e-47,3.6049683755408033e-47
Stau2,2,8149.654751812675,0.0,0.0
Ube2w,2,2764.0110142127346,0.0,0.0
Eloc,2,500.1796264106375,1.8792501744921747e-108,5.413005591667027e-108
Tmem70,2,341.9706829879944,3.013862749894873e-75,6.7748323009386e-75
Ly96,2,3.94077561993383,0.047153079830798715,0.049610985703785124
Jph1,2,2600.444134208413,0.0,0.0
Gdap1,2,3223.5746837764887,0.0,0.0
Crispld1,2,98.45697538342053,4.125160919795852e-23,5.715062308465768e-23
Tfap2b,2,82.83945237915881,1.0382103715033429e-19,1.3883687425183512e-19
Pkhd1,2,48.55101178956754,3.396306009602308e-12,4.172130659652537e-12
Mcm3,2,21.44045514638097,3.6904137207566605e-06,4.196081023081817e-06
Paqr8,2,343.62044759166906,1.3501388605958874e-75,3.0450417204606567e-75
Efhc1,2,0.2870846175170082,0.5921053635053046,0.60005664412534
Tram2,2,62.41339179960866,3.04106570129746e-15,3.86470544357982e-15
Tmem14a,2,542.0568661955031,3.656875725948488e-117,1.1132900013734707e-116
Gsta3,2,323.28266551362196,2.7126206340336266e-71,5.929874266609718e-71
Kcnq5,2,14349.560663816346,0.0,0.0
Rims1,2,27586.68204538671,0.0,0.0
Ogfrl1,2,2035.3352170164649,0.0,0.0
B3gat2,2,1258.3587766470414,1.7466065605248765e-261,1.129804929436663e-260
Smap1,2,2591.8649592588235,0.0,0.0
Sdhaf4,2,158.1721943656412,4.934006398151634e-36,7.856469688488077e-36
Fam135a,2,1381.3525304930524,1.9907885907887453e-285,1.4278179628972714e-284
Col9a1,2,47.16312399442845,6.8730456893613386e-12,8.407334772110258e-12
Col19a1,2,2442.7561844853503,0.0,0.0
Lmbrd1,2,1328.811257643267,3.152013737892391e-275,2.160290343871354e-274
Adgrb3,2,7700.953226077253,0.0,0.0
Phf3,2,1477.7626946413627,4.93361939839465e-304,3.790627030983763e-303
Ptp4a1,2,7.368092750409176,0.0066491656771663025,0.007137843097726178
Ptp4a1,2,5.372086421468707,0.020479184369315947,0.021730139077705657
Khdrbs2,2,10305.540597412533,0.0,0.0
Prim2,2,320.9075903877411,8.638565023418918e-71,1.8796454793868747e-70
Rab23,2,215.69033990254448,2.1884562651159657e-48,3.914668146607227e-48
Bag2,2,224.72007960332235,2.558734523077406e-50,4.66736266435927e-50
Zfp451,2,1589.229041868554,0.0,0.0
Bend6,2,4895.922181061482,0.0,0.0
Dst,2,838.8403296935783,5.26795739718568e-178,2.277528112137819e-177
Ccdc115,2,65.91756429424386,5.187188339933714e-16,6.657479819506762e-16
Imp4,2,52.014565318421006,5.859629271698631e-13,7.25127120586264e-13
Ptpn18,2,26.27670231242729,3.0070629015955675e-07,3.4793818105003566e-07
Arhgef4,2,76.1397677402749,3.0111594850310403e-18,3.955477269573702e-18
Fam168b,2,729.8352958762868,7.75830277472585e-156,2.998258460650809e-155
Plekhb2,2,787.9916305477971,1.0898535164952629e-167,4.476737274893151e-167
Hs6st1,2,310.9137393441841,1.1335431040127937e-68,2.4287144361056454e-68
Uggt1,2,1073.1536075294766,5.54799419330299e-225,3.0874212667688574e-224
Arid5a,2,8.923445248111761,0.002821347463520044,0.003053069700028382
Kansl3,2,548.6280571849893,1.581760078337e-118,4.855735345566059e-118
Lman2l,2,636.1946766002171,1.2509382854967883e-136,4.282445985430537e-136
Cnnm4,2,172.63706661373587,3.791533471138159e-39,6.226328659567305e-39
Cnnm3,2,165.5580017083763,1.2656007377879862e-37,2.0500739830803725e-37
Ankrd39,2,65.37743187809298,6.811947638569014e-16,8.736168497198025e-16
Sema4c,2,11.707532071645765,0.0006246715943268865,0.0006850911462406285
Fam178b,2,9.945094534450602,0.0016169911550508059,0.0017586235268382824
Cox5b,2,189.20055302116032,1.0451480435724828e-42,1.7779951188338896e-42
Actr1b,2,2243.241227620348,0.0,0.0
4933424G06Rik,2,1048.9910848980683,3.5220456135076647e-220,1.9106816139731675e-219
Tmem131,2,1817.0761335540894,0.0,0.0
Vwa3b,2,183.98676761186044,1.3769778361587982e-41,2.312669006723679e-41
Inpp4a,2,4137.774503075164,0.0,0.0
Coa5,2,61.87136868928464,3.998625348146612e-15,5.074962788865138e-15
Unc50,2,164.66163576413254,1.973770194142536e-37,3.190728825090112e-37
Mgat4a,2,1076.936328433151,9.842816227391275e-226,5.504521022350066e-225
Cracdl,2,7218.93637862724,0.0,0.0
Tsga10,2,725.53327315575,5.872781308566011e-155,2.2586597195798607e-154
Lipt1,2,29.609731470549107,5.393707596869656e-08,6.295594087977093e-08
Mitd1,2,132.89289861594838,1.4120501816041327e-30,2.1201823440820756e-30
Mrpl30,2,166.62698337491213,7.450029175189964e-38,1.20894990223128e-37
Txndc9,2,321.5309303013528,6.3738839305251555e-71,1.3884355245710987e-70
Eif5b,2,1376.0895312828113,2.083490124366831e-284,1.488802201441296e-283
Rev1,2,1456.9985881034909,4.880216691441608e-300,3.6870335671047163e-299
Aff3,2,12685.092215884542,0.0,0.0
Lonrf2,2,2411.165588691034,0.0,0.0
Chst10,2,641.5482815112028,9.884689667825984e-138,3.4027781157564155e-137
Pdcl3,2,171.76401656872238,5.84296532851638e-39,9.580065301456429e-39
Npas2,2,4445.081757151689,0.0,0.0
Rpl31,2,179.70383499569746,1.1462088833988313e-40,1.9078668633855804e-40
Tbc1d8,2,948.0357913942884,5.201700089716814e-200,2.5298923744616255e-199
Cnot11,2,163.48755692463246,3.5328399300058593e-37,5.687378242379663e-37
Rnf149,2,975.8371083482733,1.3969386710499838e-205,6.997055644374255e-205
Creg2,2,2461.0472964311944,0.0,0.0
Rfx8,2,0.23194713517720011,0.6300930884691834,0.6376506379919085
Map4k4,2,281.3041850303152,2.195787414008206e-62,4.451212689432543e-62
Il1r2,2,635.5788935104042,1.6751517913174017e-136,5.731804013414504e-136
Il1r1,2,0.05389287730979306,0.8164269441591752,0.8207773541635758
Slc9a2,2,5.041796940340523,0.024761984446918628,0.02623970643006027
Mfsd9,2,24.8973101262637,6.136317973264488e-07,7.06524354541658e-07
Pou3f3,2,8.2782583469177,0.004019741931037808,0.004334008603160376
Mrps9,2,786.4423847512203,2.2508987927033458e-167,9.234735487792887e-167
Gpr45,2,3761.539750353677,0.0,0.0
Tgfbrap1,2,369.1188854797223,5.585685642455008e-81,1.3166051321726326e-80
AI597479,2,305.87771696716146,1.325839690966258e-67,2.8127762552062546e-67
Fhl2,2,3657.2769897630897,0.0,0.0
Nck2,2,1540.150051787628,5.3466485e-316,4.264760594e-315
Ecrg4,2,38.97453939338488,4.4470168915341513e-10,5.327008593880062e-10
Uxs1,2,2524.5086296012487,0.0,0.0
Tpp2,2,893.1025628064074,5.7755256896771925e-189,2.663093719232009e-188
Mettl21c,2,128.542794063082,1.2323766153272793e-29,1.831375554381989e-29
Tex30,2,65.22901084840954,7.341634072945838e-16,9.408373325178894e-16
Poglut2,2,4.73928622270061,0.02950184180474914,0.031204003665476317
Bivm,2,467.8585171883485,1.0450813217262268e-101,2.890143459757545e-101
Ercc5,2,238.2268992489799,3.321830394774197e-53,6.1991680289342895e-53
Gulp1,2,603.4176202000683,7.192873584519677e-130,2.3721290306413038e-129
Col5a2,2,112.58270411297946,3.5320199995769704e-26,5.062673807560786e-26
Wdr75,2,439.9386657007977,7.268922553944808e-96,1.9270305224977806e-95
Slc40a1,2,78.26659042106921,1.0332963010480491e-18,1.3655313701173946e-18
Dnah7b,2,137.97057037254172,1.1280342217066995e-31,1.714581724030861e-31
Dnah7c,2,188.79750480011685,1.2756027468472014e-42,2.1675991635191876e-42
Slc39a10,2,3136.205914338688,0.0,0.0
Tmeff2,2,1116.219775344414,1.6123680767562374e-233,9.284615495827354e-233
Cavin2,2,3.140454014142568,0.07639937463425583,0.07984989651702172
Nabp1,2,208.65897690214643,7.013769028337647e-47,1.2376596321244295e-46
Myo1b,2,837.494074915482,9.86718286453693e-178,4.257808514354182e-177
Stat1,2,1.0558545279046683,0.30418448210708093,0.3118522267881198
Gls,2,7964.57170393412,0.0,0.0
Nab1,2,332.8598487733246,2.547096835411993e-73,5.649863391939339e-73
Nemp2,2,155.41256653777194,1.9408878367492742e-35,3.0728461974827665e-35
Mfsd6,2,1324.1033568780324,2.5976799411460627e-274,1.774994181113084e-273
Inpp1,2,434.71375696211135,9.045361600623421e-95,2.3830913883411282e-94
Hibch,2,371.6976363452536,1.597178811479714e-81,3.7864008682618564e-81
1700019D03Rik,2,915.2100398610526,2.043606706814905e-193,9.639011633810302e-193
1700019A02Rik,2,36.24102035014779,1.7975294892385663e-09,2.138521683466166e-09
Pms1,2,49.85685499038175,1.750434659302074e-12,2.1565304200942658e-12
Ormdl1,2,1.328983501806038,0.2490104189187431,0.2559247583106761
Osgepl1,2,207.45800697839044,1.2684173439518083e-46,2.2339143264931107e-46
Gm28551,2,210.31250386932416,3.1026614147514546e-47,5.492838871104361e-47
Asnsd1,2,58.455853454695315,2.246751079611648e-14,2.827222479429794e-14
Dnah7a,2,58.78851615192818,1.898901243257491e-14,2.3917176159860694e-14
Stk17b,2,282.94382406680666,9.839255590415255e-63,2.004145268259122e-62
Hecw2,2,8300.786882668099,0.0,0.0
Ccdc150,2,332.81777344251446,2.5998490975664967e-73,5.765934716954007e-73
Gtf3c3,2,588.0449961352207,1.0809807366123174e-126,3.488724715167907e-126
Pgap1,2,816.5801451011392,1.70680426400344e-173,7.202618553035952e-173
Ankrd44,2,0.11413269716192695,0.7354935482235648,0.7413879755913405
Sf3b1,2,1425.9877978753418,4.650029626126554e-294,3.4479258974510433e-293
Coq10b,2,1030.1596594575767,1.9787353935158526e-216,1.0516096081971573e-215
Hspd1,2,729.5435761343695,8.899523116527784e-156,3.4363593523284084e-155
Hspe1,2,358.0232708323192,1.2247344268550705e-78,2.8298677418607375e-78
Mob4,2,695.8791883413106,6.872363047522987e-149,2.5450975909910648e-148
Rftn2,2,1113.348604827497,5.965765917678836e-233,3.430946834282359e-232
Mars2,2,78.8491899123839,7.709462554179637e-19,1.0195223845013259e-18
Boll,2,62.82746678994889,2.467281022232141e-15,3.1396295462296395e-15
Plcl1,2,928.7946141918482,3.7955118311903966e-196,1.8090607970136966e-195
Satb2,2,9667.75302212401,0.0,0.0
1700066M21Rik,2,64.99752806542597,8.251203278950776e-16,1.0564028778630287e-15
Tyw5,2,188.42688803142596,1.5321218303268774e-42,2.601217715680578e-42
Maip1,2,149.60832616971038,3.465056352774118e-34,5.417740043287709e-34
Spats2l,2,1197.4566654322857,1.5320969515860327e-249,9.460002268338485e-249
Kctd18,2,265.3730046455358,5.393863132302604e-59,1.0595840461200085e-58
Aox1,2,585.4572961911783,3.706888098902812e-126,1.1915373387481258e-125
Aox3,2,136.31578050630947,2.56989973248876e-31,3.891374201998363e-31
Bzw1,2,609.8950388454515,3.3077986562480916e-131,1.0972683015011985e-130
Clk1,2,428.5479356824452,1.7751177049692527e-93,4.622929237788023e-93
Ppil3,2,151.3299959147882,1.4734216185569327e-34,2.3119971429452898e-34
Nif3l1,2,644.9166766845452,2.0030494757818233e-138,6.930571594248672e-138
Orc2,2,1731.3192286352241,0.0,0.0
Fam126b,2,3192.743833684526,0.0,0.0
Ndufb3,2,295.61226474870807,2.000888204526172e-65,4.16297524433811e-65
Flacc1,2,10.263001513978734,0.0013609970230575369,0.0014828187007710604
Cflar,2,266.26250298260095,3.487100263043416e-59,6.858081652407958e-59
Casp8,2,187.90824590722744,1.9799782580624987e-42,3.357386675511295e-42
Trak2,2,974.6120025803956,2.4569815334648216e-205,1.2274967690542896e-204
Stradb,2,461.45189792897287,2.2827908914415183e-100,6.255685186471976e-100
Tmem237,2,513.263686815677,3.53936190826087e-111,1.0393145733207017e-110
Als2,2,444.51445315347985,7.997782727558161e-97,2.136516825391348e-96
Gm973,2,535.5610518794044,8.169676850746954e-116,2.468896336830848e-115
Sumo1,2,398.7189690920775,3.26389697055705e-87,8.102481076031976e-87
Nop58,2,819.2708570275706,4.858736882564754e-174,2.0561084676872154e-173
Bmpr2,2,1253.0340276254974,1.9234078588057898e-260,1.2394484038907899e-259
Fam117b,2,1441.564064285623,4.596843655762821e-297,3.4366276400595574e-296
Ica1l,2,2426.1235523537607,0.0,0.0
Wdr12,2,721.0611769274278,4.8196281441479215e-154,1.8395568617618817e-153
Carf,2,508.6422984159115,3.243973443935803e-110,9.454223398932407e-110
Nbeal1,2,416.73264172973956,5.352778161327997e-91,1.3680552877418533e-90
Cyp20a1,2,5.938331137004609,0.01483030439756243,0.015800380779332397
Abi2,2,5490.763922850198,0.0,0.0
Raph1,2,5092.602085274349,0.0,0.0
Pard3b,2,1779.843089687378,0.0,0.0
Nrp2,2,74.08255441919808,8.477626977989578e-18,1.1088011252552516e-17
Ino80d,2,402.21172491551056,6.016294139623837e-88,1.5003734090811491e-87
Ndufs1,2,580.5893820176616,3.768108577218828e-125,1.2043761626574248e-124
Eef1b2,2,193.68120087461497,1.141337192731335e-43,1.9592979181173327e-43
Zdbf2,2,1307.3157277662197,4.827038777284434e-271,3.2541188461851985e-270
Adam23,2,4919.6576287014805,0.0,0.0
Mdh1b,2,51.31080162237347,8.372164704000961e-13,1.0339802285584968e-12
Fastkd2,2,280.6932747629692,2.9614158255172913e-62,5.99521200802189e-62
4933402D24Rik,2,231.52476333570806,8.97910879743703e-52,1.6567809549631162e-51
Klf7,2,239.7317641453055,1.58493888035967e-53,2.9647218053987543e-53
Creb1,2,677.9475269764934,3.265743592105783e-145,1.180778838306227e-144
Mettl21a,2,79.33610086473064,6.035717483057845e-19,7.997384538612735e-19
Ccnyl1,2,347.13400458124136,2.4424450687742952e-76,5.540777190085174e-76
Plekhm3,2,1703.2164328021174,0.0,0.0
Idh1,2,79.33863202314367,6.028043399587012e-19,7.987995467758264e-19
Pikfyve,2,886.2229442339252,1.407415286783727e-187,6.443656641614475e-187
Map2,2,4992.872375769363,0.0,0.0
Unc80,2,23862.950986596396,0.0,0.0
Rpe,2,263.0478017472638,1.6872348072824293e-58,3.304411421874931e-58
Kansl1l,2,841.9955781758975,1.2105377641396373e-178,5.258696830211971e-178
Acadl,2,508.60244496601143,3.306559212227175e-110,9.634556057248808e-110
Lancl1,2,1601.7613388568825,0.0,0.0
Erbb4,2,865.4942567956098,2.1469268118702884e-183,9.583915153613539e-183
Ikzf2,2,49.61311552489506,1.9809011411383935e-12,2.4393582722530992e-12
Spag16,2,6.811465530976547,0.009069335292889932,0.00971132355499108
Vwc2l,2,530.5043498415881,9.182195217967568e-115,2.7540503387253577e-114
Bard1,2,0.1278297560179008,0.7206995699748657,0.72696093848211
Atic,2,86.38856616819974,1.747716518776314e-20,2.3575949544247713e-20
Fn1,2,184.77510984466824,9.323393278775677e-42,1.5687969069600992e-41
Mreg,2,279.86257207796547,4.44794638505738e-62,8.984520995482445e-62
Pecr,2,176.2283460821924,6.40371118195738e-40,1.0592792583500859e-39
Tmem169,2,1448.9770684608238,1.7124790906128746e-298,1.2873445471436242e-297
Xrcc5,2,111.14015336577464,7.25999308553818e-26,1.037774871871521e-25
Marchf4,2,1825.646940306913,0.0,0.0
Smarcal1,2,281.3783856041168,2.117445245638286e-62,4.293041226380667e-62
Rpl37a,2,89.83074574513385,3.1083792593453802e-21,4.226225989285121e-21
Igfbp2,2,247.41199623309473,3.636383401304493e-55,6.919264900311002e-55
Igfbp5,2,0.6564479783063224,0.4178337395085482,0.42605115729500964
Tns1,2,650.1711738676067,1.6619929870342031e-139,5.793305808538008e-139
Arpc2,2,1432.3007624349784,2.8125825568322495e-295,2.093486106959412e-294
Aamp,2,221.07462346963783,1.5410881015705917e-49,2.787873321578761e-49
Pnkd,2,363.6937735662373,7.7870230601715e-80,1.8159471459119255e-79
Tmbim1,2,36.0727736289952,1.9590796847826525e-09,2.329697841030163e-09
Catip,2,22.742303360558815,1.8754936644472994e-06,2.1432410143730223e-06
Slc11a1,2,18.68341361392046,1.5563473417856515e-05,1.7517128420595154e-05
Ctdsp1,2,102.36442416166676,5.8368033571865234e-24,8.164672722069997e-24
Vil1,2,30.854414507329164,2.843941103277207e-08,3.3340895785723297e-08
Usp37,2,1014.7739352281704,2.3130267880486948e-213,1.2033763266508415e-212
Cnot9,2,335.37882910474195,7.466566460976329e-74,1.6619013404211447e-73
Plcd4,2,204.2643025883474,6.133177819825836e-46,1.0736222616561103e-45
Zfp142,2,258.6362549793382,1.4694906645866798e-57,2.8561398179632935e-57
Bcs1l,2,810.1881858782435,3.3800868648314885e-172,1.416695463494938e-171
Rnf25,2,1135.6706547300794,2.299485017108287e-237,1.3469687137731338e-236
Stk36,2,12.807909450797508,0.00034659666650232866,0.0003816299844182242
Ttll4,2,124.47856651696348,9.339886884291341e-29,1.3748702149568007e-28
Cyp27a1,2,672.2079364304873,4.921185699129957e-144,1.7680345553287845e-143
Wnt6,2,43.29224996560101,4.9219793213695335e-11,5.957423781652299e-11
Wnt10a,2,142.03972702017796,1.490520571879939e-32,2.291707011705387e-32
Cdk5r2,2,1160.82369661518,2.4964604896292832e-242,1.4972149797405821e-241
Cfap65,2,286.4544982508765,1.7647951998403734e-63,3.620202052949506e-63
Nhej1,2,32.11624825524636,1.4875670015554282e-08,1.7504426671109613e-08
Cnppd1,2,52.69593566271585,4.148372756818052e-13,5.141090733383489e-13
Retreg2,2,607.4778097381393,1.0435805036696102e-130,3.4516672904426555e-130
Zfand2b,2,348.28667013345984,1.394036774160666e-76,3.1677142087986766e-76
Abcb6,2,135.7243208698979,3.449437769949626e-31,5.214462794012433e-31
Atg9a,2,644.1167265272983,2.9262841290342095e-138,1.0114667584936566e-137
Ankzf1,2,281.11411471063656,2.4099476397556386e-62,4.8838920988274796e-62
Glb1l,2,188.42649546899875,1.5324192270796476e-42,2.60139749820669e-42
Stk16,2,79.21469036370046,6.415526398259767e-19,8.498977042516157e-19
Tuba4a,2,1552.4015218845752,2.428016e-318,1.9527633e-317
Dnajb2,2,34.2511808755055,4.977793689164047e-09,5.887023286923595e-09
Ptprn,2,11657.031384609634,0.0,0.0
Resp18,2,891.1004888985007,1.4625096800700948e-188,6.732203149465323e-188
Dnpep,2,31.87559080959777,1.6831676811731153e-08,1.979580067623861e-08
Speg,2,2559.9011798171587,0.0,0.0
Gmppa,2,189.07906192059033,1.1098454132675567e-42,1.8871122911286134e-42
Asic4,2,6.6064783114193615,0.010173479850285248,0.010880761379912984
Chpf,2,194.78244490923714,6.62381540409018e-44,1.1404044163391764e-43
Obsl1,2,883.5968445474772,4.764469087587696e-187,2.171101914987966e-186
Tmem198,2,653.1729130605162,4.0111468842168377e-140,1.402507574651262e-139
Inha,2,623.6153212778703,4.889234978642762e-134,1.6529459420080459e-133
Stk11ip,2,68.36075861830172,1.5131534444219163e-16,1.9508994294824708e-16
Slc4a3,2,3122.4614482624834,0.0,0.0
Epha4,2,3359.0802509729547,0.0,0.0
Sgpp2,2,1051.8020371661783,9.718301069873204e-221,5.2889984668733016e-220
Farsb,2,1017.4559291751661,6.747364023301912e-214,3.5306699881561316e-213
Acsl3,2,53.14469820424511,3.304559072401788e-13,4.1032111919109593e-13
Utp14b,2,228.437353389279,4.103647378859558e-51,7.540098200247293e-51
Scg2,2,1407.6138389870018,1.6478991703154637e-290,1.199628206300389e-289
Wdfy1,2,466.36499700864783,2.1443956122665294e-101,5.915814377950556e-101
Mrpl44,2,140.3631128279083,3.4312056939674136e-32,5.251774439082067e-32
Serpine2,2,287.1256893303019,1.2707137154791159e-63,2.609429344076842e-63
Cul3,2,1055.960612658444,1.4471968323692184e-221,7.907772232865432e-221
Dock10,2,2672.9219287670267,0.0,0.0
Nyap2,2,16541.443111078926,0.0,0.0
Irs1,2,241.42314820767723,6.90042651350555e-54,1.2964784752345697e-53
Rhbdd1,2,0.05669201396928841,0.811807176046887,0.8162537882620957
Col4a4,2,2.031252982134936,0.15412102722706597,0.15964465714903647
Col4a3,2,5.590221596927044,0.018077752064123025,0.019215037874729824
Mff,2,677.9483006214659,3.264550015179614e-145,1.1806615390362054e-144
Tm4sf20,2,23.827259798282977,1.0681423708112654e-06,1.2256838963592017e-06
Agfg1,2,1247.619679574194,2.2076713078752175e-259,1.4139088659206484e-258
Slc19a3,2,2.862557348936135,0.09069071030527724,0.09456840475833929
Daw1,2,4.941434959986839,0.026239886400323813,0.027784131020500324
Sphkap,2,7294.521746218243,0.0,0.0
Pid1,2,198.0170153959668,1.3402951881260163e-44,2.3204906749303857e-44
Dner,2,242.05920191230578,5.0476003400598516e-54,9.495444262480685e-54
Trip12,2,1239.101237480273,1.0288605124846054e-257,6.540028639022405e-257
Fbxo36,2,364.60222168828295,5.008600133434109e-80,1.1698215992532486e-79
Slc16a14,2,443.6026442077291,1.2414716864106688e-96,3.31189147450953e-96
Sp140,2,2.7957125584638534,0.09454431263880367,0.09854895203234415
Sp100,2,147.23594107842334,1.1261510953225849e-33,1.753913836145608e-33
A630001G21Rik,2,157.30928804063333,7.571210308060686e-36,1.2034556614169945e-35
Cab39,2,1261.3618310748045,4.516404493097327e-262,2.927043827969184e-261
Itm2c,2,522.5814755148715,4.0756148701506883e-113,1.2085385810112845e-112
4933407L21Rik,2,5.765660805331191,0.01635832676599777,0.01740923776161969
Spata3,2,36.623111304928,1.4784685247210153e-09,1.7604765462666788e-09
2810459M11Rik,2,41.167105780907086,1.45318877758628e-10,1.750010315135818e-10
Psmd1,2,1184.2552511365752,6.051107899567775e-247,3.695964465275569e-246
Htr2b,2,675.163659789847,1.21707277580735e-144,4.3899937829439834e-144
Gm21972,2,41.38180587349621,1.30254604236884e-10,1.569015291259938e-10
Armc9,2,3613.62846741001,0.0,0.0
B3gnt7,2,6.412434540641039,0.011345763341855043,0.012121183581262988
Ncl,2,888.3918725308923,5.1417682804857517e-188,2.3612501799228685e-187
Ptma,2,32.99764829963041,9.464197299893943e-09,1.1164711777834071e-08
Pde6d,2,114.14936909850627,1.6153659037183337e-26,2.3244841563675682e-26
Cops7b,2,290.3114526993395,2.6737014727759698e-64,5.512150676307296e-64
Nppc,2,126.33175499108218,3.708523215354548e-29,5.481673488289029e-29
Dis3l2,2,1406.1726621030266,3.130071663086019e-290,2.277391187539394e-289
Eif4e2,2,316.3877391164002,7.83579153188483e-70,1.6922319899701676e-69
Efhd1,2,611.8899776057541,1.2817510169621067e-131,4.2643413701722403e-131
Gigyf2,2,1086.8781659320223,1.0480471562196215e-227,5.917154019155169e-227
Kcnj13,2,433.8394685935969,1.3794188300244136e-94,3.6278848764862797e-94
Snorc,2,64.19775862760947,1.2353720484991217e-15,1.5785244950439347e-15
Ngef,2,2108.7605663883587,0.0,0.0
Neu2,2,571.2642026987068,3.2105668497861445e-123,1.0156576638913597e-122
Inpp5d,2,219.6161171899288,3.161566302949502e-49,5.703415226994161e-49
Atg16l1,2,999.9705019864477,2.086982345906751e-210,1.0738472798029282e-209
Sag,2,346.2428185480255,3.768291785366601e-76,8.53710400473981e-76
Dgkd,2,1355.4015264096774,2.1451065665947705e-280,1.5074561614393876e-279
Usp40,2,677.7067987250267,3.659160869766779e-145,1.322672731636826e-144
Dnajb3,2,3.1817766203396727,0.07449044199931663,0.07789070619034079
Mroh2a,2,33.04120900530169,9.255112210271886e-09,1.0919955204059176e-08
Hjurp,2,268.39748690938296,1.2241874815734803e-59,2.4160050486262028e-59
Glrp1,2,65.1255530571204,7.735045519279308e-16,9.906926111058846e-16
Arl4c,2,90.02100387793845,2.8255220183072528e-21,3.844725142410671e-21
Sh3bp4,2,7.552486445552475,0.00600220160016694,0.006447406811376539
Agap1,2,31.618154088300358,1.921022406352448e-08,2.2585397583427083e-08
Asb18,2,165.12409014263065,1.5693549362061505e-37,2.5399877818925713e-37
Iqca,2,0.34733003051803213,0.5556401734472752,0.5639010919766744
Ackr3,2,36.653151376042615,1.4559320158918865e-09,1.7337933289975793e-09
Cops8,2,506.4561631724211,9.254595152236582e-110,2.6879285984173985e-109
Col6a3,2,31.20370587225059,2.3767245661660596e-08,2.7899608111648596e-08
Lrrfip1,2,9709.140332510811,0.0,0.0
Ramp1,2,551.7719634923003,3.5224342798451286e-119,1.0862371681592789e-118
Ube2f,2,702.5361458983116,2.9752891795201134e-150,1.109728946035179e-149
Scly,2,45.55092137118046,1.559684451565011e-11,1.899646157093079e-11
Ilkap,2,365.2587490080367,3.640985884067117e-80,8.517160711067283e-80
Hes6,2,23.051890207168093,1.5970126239764105e-06,1.8268479565554157e-06
Per2,2,204.85038901218118,4.59268833317214e-46,8.054102545547422e-46
Traf3ip1,2,592.4592297997666,1.3217131307687724e-127,4.292170970203921e-127
Asb1,2,139.2221752269704,6.052145152734181e-32,9.23734154547653e-32
Twist2,2,331.82977245411894,4.207349978376029e-73,9.324953843410014e-73
Hdac4,2,2316.7283738726537,0.0,0.0
Ndufa10,2,1423.3512545580172,1.5012961215039627e-293,1.1101582207136543e-292
Cops9,2,160.4364449077963,1.6044457857269808e-36,2.566508661483197e-36
Gpc1,2,366.4725919016656,2.0191827977669746e-80,4.7339625690139085e-80
Ankmy1,2,72.57118244106094,1.814220138372426e-17,2.363514564078933e-17
Dusp28,2,59.13144366344379,1.5966314532771028e-14,2.0132406628902037e-14
Rnpepl1,2,186.97327133144069,3.1437106605130114e-42,5.321391353571184e-42
